Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000020925	Ccdc43	52715	-0.155582264771873	4.38050940212476	0.115956561948942	0.267092216122008	-0.0830090080882498	4.38050940212476	0.345145992686816	0.52909316036783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020926	Adam11	11488	0.797722198068777	0.771745598631917	0.000141838786910969	0.00142476264604951	0.621267493565433	0.771745598631917	0.000729348888433572	0.00506091383639018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020929	Eftud2	20624	-0.144225510591902	6.83949992766721	0.0889227298015529	0.222407890729395	-0.157106074799241	6.83949992766721	0.0392516451828364	0.115502063915921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020930	Ccdc103	73293	0.702750053761157	-1.39947585267641	0.162263217168545	0.335221164169546	0.0222315810572843	-1.39947585267641	0.95916845767013	0.978864393492097	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020932	Gfap	14580	0.554940491287057	-1.87364295991203	0.392909919451212	0.586723949930943	0.495145859427568	-1.87364295991203	0.381513123812712	0.563000487260603	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020935	Dcakd	68087	-0.226125248239709	5.01014347018506	0.00623992181742273	0.0302050225639305	-0.165231555122297	5.01014347018506	0.0248180618491993	0.0820045176001264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020936	Nmt1	18107	-0.110910740600608	7.20072152375709	0.146071812829396	0.311667147716786	-0.0868844631382341	7.20072152375709	0.202186874176417	0.370485263632174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020937	Plcd3	72469	0.319710177907664	3.97747532887256	0.00341029487794013	0.0190176631193734	0.371720731294295	3.97747532887256	0.00014002379726256	0.00132554625813611	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020940	Efcab15	69441	1.51542914327293	-1.81420579967344	0.00201065843177716	0.0123613579588531	1.26294513436492	-1.81420579967344	0.00924368485843025	0.0383702565519577	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSMUSG00000020941	Map3k14	53859	-0.12532085651246	4.66189599923606	0.269974958246304	0.465716570520397	-0.0278627679739425	4.66189599923606	0.78545331401397	0.876853524050249	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020946	Gosr2	56494	-0.0665059986212316	7.22910278683875	0.366061603232822	0.559835899993829	-0.0585484325891183	7.22910278683875	0.37368888511708	0.555465635738824	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020948	Klhl28	66689	0.285354156358568	4.16586987945832	0.014848773234852	0.0592375029395297	0.344195254972104	4.16586987945832	0.00101769356529578	0.00663193109703455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020949	Fkbp3	30795	-0.0896756450752796	5.41762178270199	0.39750518270628	0.591358724225754	-0.165321660708458	5.41762178270199	0.0817204196858532	0.197520933285982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020950	Foxg1	15228	0.48694243774219	1.79142291732236	0.0729340217497013	0.192494846175346	0.417563991759	1.79142291732236	0.0856963528824236	0.204538733794458	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020952	Scfd1	76983	-0.132765298155897	5.90539339957962	0.0822528363124618	0.210011738909178	-0.249573194238681	5.90539339957962	0.000266961033355801	0.00221625688979766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020953	Coch	12810	0.778400852975036	3.0906495556576	2.05968377004221e-07	5.29886990048268e-06	1.19165385249607	3.0906495556576	1.18583469522124e-17	2.49443815888892e-15	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSMUSG00000020954	Strn3	94186	0.0553384349278917	7.05396763813884	0.494027380078951	0.676180476153799	0.0340774238303272	7.05396763813884	0.638405705176745	0.779372261049552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020955	Ap4s1	11782	-0.161742580330396	2.81759077210145	0.177771375191033	0.356095524408229	-0.173570502992497	2.81759077210145	0.101721878079448	0.230408510538152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020956	Dtd2	328092	-0.0622419505372976	3.4704357912776	0.612056033252112	0.767645897652421	0.0284261176444294	3.4704357912776	0.795421651663962	0.883511824651046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020961	Ston2	108800	0.379216051528891	3.09407320356643	0.00769224805259109	0.0356429919482549	0.434653055050566	3.09407320356643	0.000743171904017877	0.00513790764382393	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020962	Gtf2a1	83602	-0.0423434711909983	4.54649316126232	0.653590393868852	0.796115106878206	-0.0752044268598332	4.54649316126232	0.370352518457324	0.552400669865857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020963	Tshr	22095	2.47521962791108	-2.05241114416737	0.000381803068927576	0.00323921180186242	2.66639558357578	-2.05241114416737	2.39878056196379e-05	0.000300720045208852	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSMUSG00000020964	Sel1l	20338	-0.097426869931971	7.85631915276139	0.157190606257692	0.327858622325755	-0.0489392732399289	7.85631915276139	0.425870730941919	0.604151039908084	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020973	Dnaaf2	109065	-0.379724809254536	0.50468636447973	0.256685329313667	0.451226121482449	0.098019142244238	0.50468636447973	0.741879783644936	0.850035919998171	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020974	Pole2	18974	-0.794091451723606	2.74067577459654	6.11810255457164e-06	9.74536068380765e-05	-0.3384962232366	2.74067577459654	0.0304075265021607	0.0954673527407609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020978	Klhdc2	69554	-0.102555708262521	6.09629215171824	0.141307167592168	0.304614525902528	-0.107129120044489	6.09629215171824	0.0861720377445773	0.205331472246949	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020982	Nemf	66244	0.100904255402274	6.06939813885919	0.25449147633349	0.449191273133544	0.0662932156578266	6.06939813885919	0.402462377171034	0.583087394211938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020986	Sec23a	20334	-0.00996947530624191	7.84454403744648	0.893152186354223	0.945014340824824	0.0151675054241026	7.84454403744648	0.818725221343708	0.898052741173503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020988	L2hgdh	217666	-0.321713196936506	4.28715034607451	0.00565248519507426	0.0280837611081425	-0.214840198426036	4.28715034607451	0.0366695946023516	0.109847514385767	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020990	Cdkl1	71091	0.00365916989901973	1.6103651887768	0.985429354642397	0.9927617434314	0.191159988717997	1.6103651887768	0.268864290513271	0.449675079485943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020993	Trappc6b	78232	-0.00225648128933468	5.65444570664845	0.981909924556632	0.990652674017431	0.0486179326567186	5.65444570664845	0.58294026750381	0.738989145318986	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000020994	Pnn	18949	0.00340199054420212	6.18527466079826	0.966445601078408	0.983503544312769	-0.0322573893544074	6.18527466079826	0.655458930190885	0.790863309780719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021000	Mia2	338320	-0.0558291061664108	6.40836990070803	0.449620716866175	0.637906638965856	-0.136169857995826	6.40836990070803	0.03936964546316	0.115742941469292	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021003	Galc	14420	0.226040852732832	4.57333260293149	0.0218038199541758	0.079177923489345	0.121382735144373	4.57333260293149	0.169685793501294	0.329109910541357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021007	Spata7	104871	-0.0024596878175445	2.73733445732827	0.983958209420128	0.991787934343211	-0.0660169227222143	2.73733445732827	0.550531242563791	0.711749719236484	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021009	Ptpn21	24000	0.0697065783042655	6.09919268645125	0.424351512087421	0.615735851988078	0.0251759108663587	6.09919268645125	0.746887832337908	0.853642175188802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021010	Npas3	27386	1.84150329453243	-1.81582904851649	0.00139586858603865	0.00923098765596284	1.64644887128575	-1.81582904851649	0.00279526761429065	0.0150172808534906	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSMUSG00000021012	Zc3h14	75553	-0.0952990432915468	6.77332145471174	0.157449275622065	0.328185468734303	-0.114231170505401	6.77332145471174	0.0582906090738682	0.155210140020963	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021013	Ttc8	76260	0.121766477326652	3.98865212519205	0.260270638410424	0.455123620027225	0.0744652662607292	3.98865212519205	0.448028175243562	0.624863008842035	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021018	Polr2h	245841	-0.213019725608039	3.72667463097634	0.0692921717156093	0.185505376047179	-0.310492283398881	3.72667463097634	0.00323509744598154	0.0168701545269121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021022	Ppp2r3c	59032	0.0877242015439921	4.43435618023804	0.360978228734623	0.555251824515217	0.0239946010587612	4.43435618023804	0.780529651967552	0.874554843817046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021023	Prorp	66132	-0.0819165841517152	3.39661572472247	0.517894595644389	0.695053968593047	0.0279173551944994	3.39661572472247	0.804761158608939	0.889247092525474	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021024	Psma6	26443	-0.0530596527461058	6.71376213664936	0.538457360596443	0.710656402101081	-0.0765514744987885	6.71376213664936	0.322129581840851	0.50684650078666	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021025	Nfkbia	18035	0.140240767168093	4.62146991926458	0.166919522458578	0.34102083918824	0.251954539460032	4.62146991926458	0.00565126971238036	0.0261689096684651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021027	Ralgapa1	56784	0.0262306691441367	5.60147034272106	0.725992222540762	0.845261756215527	-0.0712246596279482	5.60147034272106	0.287140416194575	0.470206813193726	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021028	Mbip	217588	-0.148578243208513	3.5735212824729	0.177087020756427	0.355316698681432	-0.115362630100267	3.5735212824729	0.247496768037825	0.425177648759171	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021033	Gstz1	14874	-0.0525885824913231	4.59618992266117	0.545473317399656	0.716938499521896	0.0288060292866228	4.59618992266117	0.711069348546278	0.82921375848736	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021036	Sptlc2	20773	-0.105603879346461	7.18132495090884	0.137870088632388	0.300075129001472	-0.11994295480923	7.18132495090884	0.0595121174881499	0.157582622834227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021037	Ahsa1	217737	-0.224226905377789	6.2556443710341	0.00573213173830581	0.0283907245099468	-0.188325851831562	6.2556443710341	0.0096004829779231	0.0395394844345201	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021038	Vipas39	104799	0.108010707328286	5.01301351010625	0.204985987236534	0.388103184835392	0.0445096255461249	5.01301351010625	0.559048632729825	0.718217320151555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021039	Snw1	66354	-0.124527395354027	5.12578764971846	0.127789268311724	0.284801242328639	-0.0639768480908571	5.12578764971846	0.381270397060388	0.562816487053848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021044	Adck1	72113	-0.0998726594143897	3.72133608907236	0.458123195294831	0.645297310240991	-0.161146758716597	3.72133608907236	0.184751486771302	0.349099771040515	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021047	Nova1	664883	-0.226741202479829	2.69276904379856	0.285746593489828	0.482906341360881	-0.0545513787720125	2.69276904379856	0.788306637528674	0.878872809291516	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021048	Mthfd1	108156	-0.361275285395136	5.75325448346538	0.000675334626429111	0.00517684163796463	-0.269312723324073	5.75325448346538	0.00476860774284402	0.0228051371292681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021051	Ppp2r5e	26932	-0.0810205409709387	6.08571322207179	0.254472825722503	0.449191273133544	-0.0184698158025663	6.08571322207179	0.770749265823166	0.869066733921494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021054	Sgpp1	81535	-0.236211186538913	5.96420966208552	0.0117834336042224	0.0496466080338138	-0.198545679155972	5.96420966208552	0.0184531896215341	0.0653190854606344	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021057	Akap5	238276	1.05153561230097	1.56236107159131	1.03384232242809e-05	0.000155664006105383	1.16788992081053	1.56236107159131	7.78607961735435e-09	2.45312957811975e-07	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSMUSG00000021061	Sptb	20741	0.291202669305545	1.26713935570096	0.186087577225343	0.366083991834865	0.0963010660946428	1.26713935570096	0.633642882051441	0.775796266786254	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021062	Rab15	104886	0.0755163190150032	3.2157094316997	0.521245056550834	0.697747644489736	-0.00470637052043213	3.2157094316997	0.965817979859039	0.982584505853225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021065	Fut8	53618	0.163077504633729	5.32556452207673	0.0467434917172744	0.139353669346372	0.226368621121835	5.32556452207673	0.00201014378934333	0.0114797750468755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021066	Atl1	73991	0.255751424506788	3.09947025162857	0.179881049346456	0.358653005143763	0.306683993515884	3.09947025162857	0.0697338101224836	0.176601976762284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021067	Sav1	64010	0.0327725851740078	5.59218588183063	0.725684495412503	0.845154781174112	0.0576661131153579	5.59218588183063	0.489688853577285	0.660927473256226	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021068	Nin	18080	-0.0758254599606152	5.59903302194696	0.354136362152795	0.548043549089428	-0.184078422554484	5.59903302194696	0.0121809303768596	0.0473063042655328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021069	Pygl	110095	-0.0135095377438138	6.76683298481922	0.884577345987234	0.939888627844659	-0.0351421049646102	6.76683298481922	0.671385181989093	0.800891805785338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021070	Bdkrb2	12062	0.168289927073941	2.70628632109932	0.385254117847313	0.578791608201655	0.166783381546359	2.70628632109932	0.336947774826153	0.521217797243786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021072	Tmx1	72736	-0.222741824480138	5.48839029506096	0.0462875180094438	0.138513945106084	-0.112522976936946	5.48839029506096	0.260200333056707	0.44056647301647	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021076	Actr10	56444	0.0427814803028002	6.60084473003033	0.628047260802462	0.77909029509705	0.0472116534943607	6.60084473003033	0.55006825636572	0.711344032099744	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021079	Timm9	30056	-0.183090934150979	3.9351905356884	0.127166179651315	0.284038887216179	-0.223089783897605	3.9351905356884	0.0380098199889072	0.11282267381642	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021091	Serpina3n	20716	-0.515563636042774	5.32327206955354	5.06073243631681e-05	0.000608933009444904	0.0887732881110762	5.32327206955354	0.433284408906526	0.611393921771623	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021094	Dhrs7	66375	-0.488116791093554	4.70687197332506	8.72133119931092e-07	1.79238392923769e-05	-0.534290394516851	4.70687197332506	2.04289649265606e-09	7.6496312646472e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021096	Ppm1a	19042	-0.0355384139485096	7.06730728711668	0.629799882410654	0.78024056106028	-0.0377954180505118	7.06730728711668	0.566787133638531	0.724874557263038	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021097	Clmn	94040	-0.172928485145602	1.59222817439554	0.377795404342134	0.571547907319925	-0.113030511899205	1.59222817439554	0.540198926076332	0.703030246437617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021098	4930447C04Rik	75801	0.6130554069786	-1.27017410298057	0.218042687066418	0.404944507374453	1.04792741311386	-1.27017410298057	0.0259776058715883	0.0849140023736743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021102	Glrx5	73046	0.0689061739575732	5.17400781567672	0.438263795430445	0.627897168453234	0.0632974082406138	5.17400781567672	0.425621014498885	0.604036411488447	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021103	Mnat1	17420	-0.193703822784493	4.98164720690079	0.0398059141845993	0.124211124890163	-0.128898987895386	4.98164720690079	0.125908276065188	0.268149920001753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021108	Prkch	18755	-0.346285717637336	0.0183444787470537	0.240601543457072	0.433719530889724	-0.435851540746363	0.0183444787470537	0.0888283886366999	0.20929027689991	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021109	Hif1a	15251	-0.628572647265981	8.06815104075516	1.9516169226466e-16	6.06868010033414e-14	-0.528573652513128	8.06815104075516	6.0512336402031e-15	7.3353259313106e-13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021111	Papola	18789	-0.125857674667803	7.65875696388535	0.0930287322289343	0.229586436473892	-0.0933545658518922	7.65875696388535	0.162759564243106	0.319795715238103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021112	Pals1	56217	0.139404835003254	5.56486993259449	0.091083472814528	0.226259834647872	0.135524552272445	5.56486993259449	0.0656552120590659	0.168726581619274	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021113	Snapc1	75627	-0.106315359982668	4.45620914661022	0.252525665196621	0.447211478887269	-0.0936662926757781	4.45620914661022	0.25563895887074	0.434799009237464	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021114	Atp6v1d	73834	0.290535274992837	5.9344115950686	9.55983610046567e-05	0.0010250666835162	0.366911277831612	5.9344115950686	3.24573023922221e-08	8.84322387463514e-07	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021115	Vrk1	22367	-0.677229297408597	3.94985093456575	5.0519928798979e-07	1.13265997106676e-05	-0.341713566990719	3.94985093456575	0.00436321145195584	0.0213737591125946	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021116	Eif2s1	13665	-0.151549157534902	7.0084615203324	0.138847621028438	0.301789450112564	-0.137282979834833	7.0084615203324	0.134428319417033	0.280423316456357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021120	Pigh	110417	0.0890339438247201	2.96101139046363	0.495490452927708	0.677192379006108	0.0319718414070635	2.96101139046363	0.783909328155067	0.875950240600741	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021123	Rdh12	77974	-0.3827186413027	0.625658555025179	0.120103091190773	0.273185875330868	0.10086917836551	0.625658555025179	0.642723377530329	0.781894471185051	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021124	Vti1b	53612	0.0801318562699227	6.26783495200664	0.29856042330786	0.496409193885346	0.0411992100837526	6.26783495200664	0.549515882044366	0.710822497446428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021127	Zfp36l1	12192	-0.159558516839666	5.84374317799384	0.240747517505788	0.433873313645306	-0.128967645720683	5.84374317799384	0.285289079640179	0.468065552026303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021130	Galnt16	108760	-0.812118199448614	3.95604256155743	9.56994214921029e-07	1.93618744699157e-05	-0.740031440148782	3.95604256155743	6.64141369031222e-07	1.3194275198087e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021131	Erh	13877	-0.232024584822714	5.89398198947082	0.0135056812839759	0.0550856187869947	-0.181576351167774	5.89398198947082	0.0307590187215499	0.0963382973052442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021133	Susd6	217684	0.160798714530069	7.31966475917456	0.130984652242903	0.289434846466432	0.218552413252465	7.31966475917456	0.0212231248965127	0.0727998989255917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021134	Srsf5	20384	0.178602957752527	8.13812399404175	0.0352425850860934	0.112902561494173	0.154817963902229	8.13812399404175	0.0412306815327843	0.119821956246434	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021136	Smoc1	64075	0.137016898804733	8.02976763969176	0.259751190126734	0.454673617632966	0.206551692358543	8.02976763969176	0.0615264153998172	0.161363008045285	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021140	Pcnx	54604	-0.0299351914417514	6.12848627427836	0.670583864551204	0.807274162476049	-0.0273946476670096	6.12848627427836	0.662962798922863	0.795153005066491	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021143	Pacs2	217893	0.113677143543974	5.86263899460255	0.130438469385089	0.288732879307383	0.119937537880131	5.86263899460255	0.0732573913313332	0.182779299773834	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021144	Mta1	116870	-0.161730513146068	6.7355366847495	0.0583634037222225	0.163595948822785	-0.183538570924036	6.7355366847495	0.0165639879064617	0.0601043335905703	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021147	Wdr37	207615	-0.0612432950967794	4.29571984338456	0.510138316991009	0.689256968134013	0.00841216812366507	4.29571984338456	0.918968334822884	0.956829455619925	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021149	Gtpbp4	69237	-0.0639071396102694	6.25676415562325	0.512499674803385	0.690997770608693	-0.109678939715212	6.25676415562325	0.209918499656877	0.380133462348648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021156	Zmynd11	66505	0.0421359943999813	6.30611167844274	0.565833172319363	0.73142297163446	0.0474969159847585	6.30611167844274	0.470204734712766	0.643371773993821	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021171	Esyt2	52635	0.0996941834618995	8.25905498838079	0.217370140491948	0.404062701701992	0.0720010256303627	8.25905498838079	0.318923145326981	0.504186192612416	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021175	Cdca7l	217946	-0.843894942246985	3.17534220264438	4.47059776464872e-09	1.95557891209588e-07	-0.798656754679463	3.17534220264438	8.29806822494191e-10	3.45045255492933e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021176	Efcab11	78767	-1.0299229188859	1.6109699592581	6.5433639596647e-08	1.97044795955882e-06	-0.456933272552905	1.6109699592581	0.00596561245341884	0.0272278623272824	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Down	NotSig
ENSMUSG00000021177	Tdp1	104884	-0.189633603982901	4.06198377804764	0.175504550761392	0.353181920946954	-0.348617882690145	4.06198377804764	0.00618937545155685	0.0279459679479385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021178	Psmc1	19179	0.063226787213685	7.2137538709674	0.398264841367512	0.59218090342213	-0.0110492459652447	7.2137538709674	0.869106401092618	0.928080051710221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021179	Nrde2	217827	-0.231887456282887	3.69138562291016	0.0960835679437606	0.234816223452512	-0.188192842462799	3.69138562291016	0.131187129238548	0.27563171219568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021180	Rps6ka5	73086	-0.295238037410396	3.01813029218445	0.0151170807233285	0.0599985357010241	0.0147342351376655	3.01813029218445	0.891300033210142	0.941397535648973	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021182	Ccdc88c	68339	1.4432800077573	-2.05157894650732	0.0172269722345307	0.0662404867856793	1.3844754458304	-2.05157894650732	0.0185232375370117	0.0655183950864033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000021185	Dglucy	217830	0.945316756573502	6.28476231361972	4.316443308997e-17	1.62480013399719e-14	0.994015348197118	6.28476231361972	8.2287022371242e-23	4.70813427199298e-20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
