Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000091957	Rps2-ps10	667279	-0.258467610654586	-0.58769585567823	0.643807631178967	0.776743552986522	0.813544806909436	-0.58769585567823	0.118567219759443	0.237034396864047	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000091971	Hspa1a	193740	-0.319836521284911	0.719559746221868	0.275706840699003	0.451029740779865	-0.419066412209311	0.719559746221868	0.154612704641596	0.288692053608975	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000091994	E130317F20Rik	414101	-0.0156931795971849	2.08891525583277	0.925131388940949	0.958017761158547	0.0128665031671625	2.08891525583277	0.938635050071242	0.966393449507262	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092021	Gbp11	634650	-0.716042491032833	-0.763129084949008	0.0629540664494277	0.159600958430294	-1.66834727602281	-0.763129084949008	6.3456257631213e-05	0.000555476698574706	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSMUSG00000092035	Peg10	170676	1.33992026981898	3.43434399397882	0.000135061361703343	0.00118301436720562	1.36557055158022	3.43434399397882	8.98629219675484e-05	0.000738434276699808	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	Up	Up
ENSMUSG00000092060	Bend4	666938	0.986923940928552	2.01693309741804	0.000480138870254226	0.0034077155164923	1.31577912566865	2.01693309741804	3.49860637038019e-06	4.5545959854693e-05	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSMUSG00000092118	Fancf	100040608	-0.406772346753346	1.86493054995125	0.0207289914663441	0.0690324063010175	-0.584899566645496	1.86493054995125	0.000944038020616794	0.00517764062541988	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092130	D030025P21Rik	100303738	0.878526575274598	1.30106661117917	0.00579378933756377	0.0256667214779702	0.949791473965411	1.30106661117917	0.00285211322874823	0.0129290949170551	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092171	4833427F10Rik	74601	1.11484561054193	-1.95837311220838	0.0962541522938745	0.217681996342622	1.02731399612321	-1.95837311220838	0.128045433243306	0.251040391530388	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092183	4930515G01Rik	67642	0.338120194136089	-0.54496491439706	0.217601875199797	0.383990598043733	-0.143977356950327	-0.54496491439706	0.620459927240748	0.749632538916253	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
