Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000037938	Chchd5	66170	-0.0480826227705226	3.50708305638566	0.525165440024144	0.721689614121229	0.0568001810345295	3.50708305638566	0.442808929193879	0.636145476253052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037946	Fgd3	30938	0.484805774933078	6.88037944269234	4.32711943223591e-09	1.41710627963435e-07	0.441877111901631	6.88037944269234	7.92836643033299e-08	1.56375565813507e-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037949	Ano10	102566	-0.00607446553215264	6.18390385035544	0.898786654426703	0.952457758070857	-0.0542182929525046	6.18390385035544	0.254602062832741	0.449211661803016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037957	Wdr20	69641	-0.00301618356205571	4.11725449781096	0.968224162125044	0.98688228572508	-0.016936719587392	4.11725449781096	0.821769957405182	0.905722743108677	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037958	Nsrp1	237859	0.0746163173043307	4.9350779230669	0.212694555015094	0.420067684646167	-0.0255894471611739	4.9350779230669	0.668459240467719	0.808697466796486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037960	Card19	68480	0.0122516784207562	4.30810212217812	0.864591181460052	0.934057716435211	-0.0621308147265142	4.30810212217812	0.385378160056938	0.584151607776272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037962	Rflna	73121	0.234571071604208	-1.18009157132507	0.489613042452972	0.694607769672553	0.545398921164097	-1.18009157132507	0.0884647617777502	0.22079086716046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037965	Zc3h7a	106205	0.0986948651262467	6.82561504938336	0.115073150494351	0.28186774155071	0.0967734615525503	6.82561504938336	0.121527942502241	0.273964512919452	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037966	Ninj1	18081	0.0666490541080166	3.94149767169201	0.336470464127648	0.558884022119435	0.0823607114166166	3.94149767169201	0.229401991647604	0.419822180995074	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037971	1110032A03Rik	68721	0.134224246302571	3.0028963456315	0.169497382550502	0.363842002234166	0.0697063691713519	3.0028963456315	0.472644915654445	0.661215327891432	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037972	Snn	20621	0.0637325267270582	5.81552590268482	0.193978245551193	0.395066030228036	0.0902105833208189	5.81552590268482	0.0643312679027759	0.175157408557714	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037977	6430571L13Rik	235599	0.531337391495606	-1.05127249013637	0.180579376973651	0.378253745895677	0.528989971675198	-1.05127249013637	0.176744501917008	0.353438454855918	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037979	Ccdc92	215707	0.465263756579181	0.931989450273739	0.00927346786547861	0.0455497627786628	0.251552587772232	0.931989450273739	0.162556256267456	0.333588072279392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037990	Sh3rf3	237353	-0.0701902533227178	2.03876097035759	0.515852231919937	0.715500655739774	0.0162823585398204	2.03876097035759	0.876674873175765	0.936615051913145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037991	Rmi2	223970	-0.308844193402944	-0.497975700209226	0.378697143733019	0.600658261216225	-0.346779889006231	-0.497975700209226	0.318711345991354	0.519144957756912	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037992	Rara	19401	-0.108906690331714	5.24172756035108	0.119770115535396	0.288599497782148	-0.15654947869559	5.24172756035108	0.0249397426265645	0.086885241875904	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037993	Dhx38	64340	0.0830433146330084	5.95706325910519	0.146820364632089	0.331364748065709	0.0489679789795815	5.95706325910519	0.390750136146071	0.58921052172802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037994	Slc9b2	97086	-0.137104071145102	-0.8339450248597	0.648843403775633	0.808135664348807	-0.228844458805146	-0.8339450248597	0.441017784238771	0.634876744368435	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037995	Igsf9	93842	-0.44410154345204	2.35474473629408	0.00274352175692492	0.0175024672668057	-0.462872805114995	2.35474473629408	0.00151631360792311	0.00929190600052441	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037997	Parp11	101187	0.0180622216040332	3.84141466921798	0.805312905728138	0.901166486841758	0.0487210831205465	3.84141466921798	0.500512524317024	0.682584373815441	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000037999	Arap2	212285	0.543801416548331	3.47198612469426	1.44904678071809e-05	0.000206139065936539	0.556427107837468	3.47198612469426	8.10875283517165e-06	0.000103555068170813	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038000	Acd	497652	-0.0656667342620489	4.28118532625201	0.407682308330842	0.627313974438655	-0.028981846548901	4.28118532625201	0.712257483188969	0.837344148374489	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038002	Cramp1	57354	0.0121672886012868	5.48223928686994	0.858657456109842	0.931741681285606	0.0341099865391415	5.48223928686994	0.615788290123826	0.771334956027551	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038005	Hpf1	72612	-0.109208796983056	4.99446117643851	0.118311319804756	0.286241780872634	-0.052067064283367	4.99446117643851	0.45298139558831	0.645479081807757	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038007	Acer2	230379	0.00367821067331837	2.00601766430358	0.976380224394301	0.990547087777851	-0.239714301137098	2.00601766430358	0.056143641443	0.158929692700185	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038009	Dnajc22	72778	0.521666443774635	-1.5662430107274	0.212194308146513	0.419825297838261	0.699991953297498	-1.5662430107274	0.0818141867261977	0.208775472112983	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038010	Ccdc138	76138	-0.26706426065193	1.1581687577682	0.0775839217801107	0.215993143972341	-0.430037497889883	1.1581687577682	0.00463559486115459	0.0227772869073738	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038011	Dnah10	56087	0.415485163195014	0.663331897659448	0.0274751815100564	0.104155563845185	0.589340676788556	0.663331897659448	0.00120524061309157	0.00772414515741178	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038013	Wipf2	68524	0.0262556685700487	4.50004238195314	0.681144307080923	0.827983483155392	0.0851205068968614	4.50004238195314	0.177423092613315	0.354288808668369	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038014	Fam120a	218236	0.0938389269537933	8.87384619845369	0.0334202118130119	0.120565514710663	0.102923513916844	8.87384619845369	0.0195492570951488	0.071846730937861	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038020	Rapgefl1	268480	-0.166623208994602	1.37551490515103	0.264202436180593	0.481695810632256	-0.0830487601518558	1.37551490515103	0.569008521488373	0.737511832838391	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038022	Mindy4	330323	-0.0492124925394834	1.73991032658272	0.684532438157693	0.829557444750124	-0.228708858146888	1.73991032658272	0.0601465856130133	0.167214682547193	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038023	Atp6v0a2	21871	-0.00269730154495936	6.23057790853435	0.95391618684821	0.980059953230836	0.0872791145661691	6.23057790853435	0.0594604631777791	0.165801618559933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038024	Dennd4c	329877	-0.0825190501327154	5.30097845042517	0.142295204275646	0.324186402181595	-0.0771894542932999	5.30097845042517	0.166991410166204	0.340435827471503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038025	Phf2	18676	-0.110024443162576	6.03977404277176	0.0290064188706185	0.108398119050435	-0.146929190552926	6.03977404277176	0.00342881584924598	0.0179919552854993	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038028	Tigar	319801	0.0990823727982878	4.19177970199621	0.17152776440417	0.36648498967577	0.0148231517978958	4.19177970199621	0.83740930847463	0.915509429147425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038034	Igsf8	140559	-0.212603504441487	6.15913822666451	7.87001807141933e-05	0.000913313964404381	-0.234581913582308	6.15913822666451	1.24829775106324e-05	0.000151266860926068	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038037	Socs1	12703	-0.453590176128434	0.499282691390793	0.0150089575267319	0.0661055943476594	-0.49324671390371	0.499282691390793	0.0074126884056592	0.0336118789444677	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038039	Gcc2	70297	0.0345511203814619	5.3790226303415	0.526937631574004	0.723130111867602	0.00343619719197598	5.3790226303415	0.949539719845443	0.977436668759896	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038042	Ptpdc1	218232	0.034757469187866	4.58785128914459	0.571187922035785	0.757323589812119	0.201094554032739	4.58785128914459	0.000844223002256098	0.00570563616133378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038045	Sult6b1	73671	1.09963270913034	-1.61161066344821	0.0114508863777138	0.0536985899080986	1.22600822413008	-1.61161066344821	0.00367643889050134	0.0189849783769464	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSMUSG00000038046	Mrm3	67390	-0.139540178968991	2.27224980512292	0.219047995008392	0.428494436223408	-0.020801867166199	2.27224980512292	0.851231498019282	0.922403817768433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
