Geneid	GeneSymbol	Entrez	logFC_DTvsC	logCPM_DTvsC	PValue_DTvsC	PAdj_DTvsC	sig	up	down	sig_col
ENSMUSG00000066026	Dhrs3	20148	-0.309023925892965	6.3634725056871	0.00291469451684241	0.0049695661557242	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066036	Ubr4	69116	0.195326801443443	8.16641647902702	0.120831679230307	0.155514672499195	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066037	Hnrnpr	74326	-0.200505440538426	6.18471016135996	0.0237647589874898	0.0349827223818867	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066042	Med18	67219	0.570498115307855	3.74974680677767	9.10527601615131e-06	2.17410620838428e-05	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066043	Phactr4	100169	1.23583141814854	6.03788032482517	1.02051306285648e-23	1.02852561216315e-22	TRUE	TRUE	FALSE	Up
ENSMUSG00000066057	Gm1976	100038746	-0.119732855303458	2.93750711571381	0.48776597255471	0.543717047427361	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066058	Cldn19	242653	-2.41073487983782	1.35450122512941	1.75016007919908e-15	1.04624190438475e-14	TRUE	FALSE	TRUE	Down
ENSMUSG00000066060	Gm12866	433751	-2.10950475458151	0.262622943992951	1.03942080175913e-08	3.47151453334598e-08	TRUE	FALSE	TRUE	Down
ENSMUSG00000066100	Krtap5-1	50774	9.7364661964693	3.20138586411851	3.59168725123879e-103	2.62003300410851e-101	TRUE	TRUE	FALSE	Up
ENSMUSG00000066108	Muc5b	74180	-1.79479227681199	-0.164461985163462	3.49094241323491e-06	8.76786219031652e-06	TRUE	FALSE	TRUE	Down
ENSMUSG00000066113	Adamtsl1	77739	-0.995497790098647	4.50612602238087	3.08632932632415e-15	1.81615235659565e-14	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066148	Prpf4	70052	0.493904282112486	4.82112087992088	4.23525870786128e-06	1.0523956924291e-05	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066149	Cdc26	66440	-0.186084387276832	4.31166141605002	0.134129880474306	0.170942560669132	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066150	Slc31a1	20529	1.18421456286613	6.781749403677	2.82485371846987e-39	5.77490774372131e-38	TRUE	TRUE	FALSE	Up
ENSMUSG00000066151	Fkbp15	338355	0.140753548304606	6.15298926017755	0.106819491926482	0.13915694806157	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066152	Slc31a2	20530	-0.115261334128275	6.17285462118361	0.167519438545232	0.20932345177109	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066154	Mup3	17842	-6.09800910598628	2.90974990182268	1.68311811249948e-07	4.95744447258606e-07	TRUE	FALSE	TRUE	Down
ENSMUSG00000066191	Anks6	75691	-1.00116156973689	1.98677681597494	1.4991716457837e-06	3.94231908568084e-06	TRUE	FALSE	TRUE	Down
ENSMUSG00000066232	Ipo7	233726	0.497868014727993	7.86229390026771	6.39117877501523e-07	1.76033814596602e-06	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066233	Tmem42	66079	-0.737856382896627	1.97359083542942	0.000878777542250386	0.0016204284768188	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066235	Pomgnt2	215494	-0.185542556691764	3.09624210153514	0.219057659130721	0.266659985116931	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066258	Trim12a	76681	-1.44398461270935	3.59907201277674	1.41145005216667e-25	1.57920279823161e-24	TRUE	FALSE	TRUE	Down
ENSMUSG00000066278	Vps37b	330192	0.703005755086077	4.25951114935777	1.69683556526609e-05	3.91553792157765e-05	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066279	Chrna10	504186	-1.34218812538349	-0.944157332320086	0.000657118828255085	0.00123355976386758	TRUE	FALSE	TRUE	Down
ENSMUSG00000066306	Numa1	101706	0.38422664104705	7.37555843576947	0.000918288546700973	0.00168898589856952	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066315	Gm12918	100039656	-0.322474276013871	-0.76048894515941	0.574900764654452	0.627250560842924	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066324	Bpnt2	242291	-0.287973533935374	7.78243812198441	0.00675193952276512	0.0108759367575863	FALSE	FALSE	FALSE	NotSig
